source,basis,month,dimension,value,records,domain_days,domains_peak,measured_days
afrinic,reverse,2014-09,sha1_signing_ds,_total,101,57,57,1
afrinic,reverse,2014-09,sha1_signing_ds,other,101,57,57,1
afrinic,reverse,2014-10,algorithm_ds,8,240,196,196,1
afrinic,reverse,2014-10,algorithm_ds,_total,240,196,196,1
afrinic,reverse,2014-10,all,all,28042,27802,27802,1
afrinic,reverse,2014-10,digest_type_ds,1,32,20,20,1
afrinic,reverse,2014-10,digest_type_ds,2,208,196,196,1
afrinic,reverse,2014-10,digest_type_ds,_total,240,196,196,1
afrinic,reverse,2014-10,rr_type,DS,240,196,196,1
afrinic,reverse,2014-10,rr_type,NS,27802,27802,27802,1
afrinic,reverse,2014-10,rr_type,_total,28042,27802,27802,1
afrinic,reverse,2014-10,sha1_signing_ds,_total,240,196,196,1
afrinic,reverse,2014-10,sha1_signing_ds,other,240,196,196,1
afrinic,reverse,2014-11,algorithm_ds,8,240,196,196,1
afrinic,reverse,2014-11,algorithm_ds,_total,240,196,196,1
afrinic,reverse,2014-11,all,all,29051,28811,28811,1
afrinic,reverse,2014-11,digest_type_ds,1,32,20,20,1
afrinic,reverse,2014-11,digest_type_ds,2,208,196,196,1
afrinic,reverse,2014-11,digest_type_ds,_total,240,196,196,1
afrinic,reverse,2014-11,rr_type,DS,240,196,196,1
afrinic,reverse,2014-11,rr_type,NS,28811,28811,28811,1
afrinic,reverse,2014-11,rr_type,_total,29051,28811,28811,1
afrinic,reverse,2014-11,sha1_signing_ds,_total,240,196,196,1
afrinic,reverse,2014-11,sha1_signing_ds,other,240,196,196,1
afrinic,reverse,2014-12,algorithm_ds,8,240,196,196,1
afrinic,reverse,2014-12,algorithm_ds,_total,240,196,196,1
afrinic,reverse,2014-12,all,all,29427,29187,29187,1
afrinic,reverse,2014-12,digest_type_ds,1,32,20,20,1
afrinic,reverse,2014-12,digest_type_ds,2,208,196,196,1
afrinic,reverse,2014-12,digest_type_ds,_total,240,196,196,1
afrinic,reverse,2014-12,rr_type,DS,240,196,196,1
afrinic,reverse,2014-12,rr_type,NS,29187,29187,29187,1
afrinic,reverse,2014-12,rr_type,_total,29427,29187,29187,1
afrinic,reverse,2014-12,sha1_signing_ds,_total,240,196,196,1
afrinic,reverse,2014-12,sha1_signing_ds,other,240,196,196,1
afrinic,reverse,2015-01,algorithm_ds,8,240,196,196,1
afrinic,reverse,2015-01,algorithm_ds,_total,240,196,196,1
afrinic,reverse,2015-01,all,all,29608,29368,29368,1
afrinic,reverse,2015-01,digest_type_ds,1,32,20,20,1
afrinic,reverse,2015-01,digest_type_ds,2,208,196,196,1
afrinic,reverse,2015-01,digest_type_ds,_total,240,196,196,1
afrinic,reverse,2015-01,rr_type,DS,240,196,196,1
afrinic,reverse,2015-01,rr_type,NS,29368,29368,29368,1
afrinic,reverse,2015-01,rr_type,_total,29608,29368,29368,1
afrinic,reverse,2015-01,sha1_signing_ds,_total,240,196,196,1
afrinic,reverse,2015-01,sha1_signing_ds,other,240,196,196,1
afrinic,reverse,2015-02,algorithm_ds,8,240,196,196,1
afrinic,reverse,2015-02,algorithm_ds,_total,240,196,196,1
afrinic,reverse,2015-02,all,all,29890,29650,29650,1
afrinic,reverse,2015-02,digest_type_ds,1,32,20,20,1
afrinic,reverse,2015-02,digest_type_ds,2,208,196,196,1
afrinic,reverse,2015-02,digest_type_ds,_total,240,196,196,1
afrinic,reverse,2015-02,rr_type,DS,240,196,196,1
afrinic,reverse,2015-02,rr_type,NS,29650,29650,29650,1
afrinic,reverse,2015-02,rr_type,_total,29890,29650,29650,1
afrinic,reverse,2015-02,sha1_signing_ds,_total,240,196,196,1
afrinic,reverse,2015-02,sha1_signing_ds,other,240,196,196,1
afrinic,reverse,2015-03,algorithm_ds,8,248,200,200,1
afrinic,reverse,2015-03,algorithm_ds,_total,248,200,200,1
afrinic,reverse,2015-03,all,all,30064,29816,29816,1
afrinic,reverse,2015-03,digest_type_ds,1,36,24,24,1
afrinic,reverse,2015-03,digest_type_ds,2,212,200,200,1
afrinic,reverse,2015-03,digest_type_ds,_total,248,200,200,1
afrinic,reverse,2015-03,rr_type,DS,248,200,200,1
afrinic,reverse,2015-03,rr_type,NS,29816,29816,29816,1
afrinic,reverse,2015-03,rr_type,_total,30064,29816,29816,1
afrinic,reverse,2015-03,sha1_signing_ds,_total,248,200,200,1
afrinic,reverse,2015-03,sha1_signing_ds,other,248,200,200,1
afrinic,reverse,2015-04,algorithm_ds,8,248,200,200,1
afrinic,reverse,2015-04,algorithm_ds,_total,248,200,200,1
afrinic,reverse,2015-04,all,all,30238,29990,29990,1
afrinic,reverse,2015-04,digest_type_ds,1,36,24,24,1
afrinic,reverse,2015-04,digest_type_ds,2,212,200,200,1
afrinic,reverse,2015-04,digest_type_ds,_total,248,200,200,1
afrinic,reverse,2015-04,rr_type,DS,248,200,200,1
afrinic,reverse,2015-04,rr_type,NS,29990,29990,29990,1
afrinic,reverse,2015-04,rr_type,_total,30238,29990,29990,1
afrinic,reverse,2015-04,sha1_signing_ds,_total,248,200,200,1
afrinic,reverse,2015-04,sha1_signing_ds,other,248,200,200,1
afrinic,reverse,2015-05,algorithm_ds,8,248,200,200,1
afrinic,reverse,2015-05,algorithm_ds,_total,248,200,200,1
afrinic,reverse,2015-05,all,all,30469,30221,30221,1
afrinic,reverse,2015-05,digest_type_ds,1,36,24,24,1
afrinic,reverse,2015-05,digest_type_ds,2,212,200,200,1
afrinic,reverse,2015-05,digest_type_ds,_total,248,200,200,1
afrinic,reverse,2015-05,rr_type,DS,248,200,200,1
afrinic,reverse,2015-05,rr_type,NS,30221,30221,30221,1
afrinic,reverse,2015-05,rr_type,_total,30469,30221,30221,1
afrinic,reverse,2015-05,sha1_signing_ds,_total,248,200,200,1
afrinic,reverse,2015-05,sha1_signing_ds,other,248,200,200,1
afrinic,reverse,2015-06,algorithm_ds,8,248,200,200,1
afrinic,reverse,2015-06,algorithm_ds,_total,248,200,200,1
afrinic,reverse,2015-06,all,all,30856,30608,30608,1
afrinic,reverse,2015-06,digest_type_ds,1,36,24,24,1
afrinic,reverse,2015-06,digest_type_ds,2,212,200,200,1
afrinic,reverse,2015-06,digest_type_ds,_total,248,200,200,1
afrinic,reverse,2015-06,rr_type,DS,248,200,200,1
afrinic,reverse,2015-06,rr_type,NS,30608,30608,30608,1
afrinic,reverse,2015-06,rr_type,_total,30856,30608,30608,1
afrinic,reverse,2015-06,sha1_signing_ds,_total,248,200,200,1
afrinic,reverse,2015-06,sha1_signing_ds,other,248,200,200,1
afrinic,reverse,2015-07,algorithm_ds,8,252,202,202,1
afrinic,reverse,2015-07,algorithm_ds,_total,252,202,202,1
afrinic,reverse,2015-07,all,all,31119,30867,30867,1
afrinic,reverse,2015-07,digest_type_ds,1,38,26,26,1
afrinic,reverse,2015-07,digest_type_ds,2,214,202,202,1
afrinic,reverse,2015-07,digest_type_ds,_total,252,202,202,1
afrinic,reverse,2015-07,rr_type,DS,252,202,202,1
afrinic,reverse,2015-07,rr_type,NS,30867,30867,30867,1
afrinic,reverse,2015-07,rr_type,_total,31119,30867,30867,1
afrinic,reverse,2015-07,sha1_signing_ds,_total,252,202,202,1
afrinic,reverse,2015-07,sha1_signing_ds,other,252,202,202,1
afrinic,reverse,2015-08,algorithm_ds,8,252,202,202,1
afrinic,reverse,2015-08,algorithm_ds,_total,252,202,202,1
afrinic,reverse,2015-08,all,all,31069,30817,30817,1
afrinic,reverse,2015-08,digest_type_ds,1,38,26,26,1
afrinic,reverse,2015-08,digest_type_ds,2,214,202,202,1
afrinic,reverse,2015-08,digest_type_ds,_total,252,202,202,1
afrinic,reverse,2015-08,rr_type,DS,252,202,202,1
afrinic,reverse,2015-08,rr_type,NS,30817,30817,30817,1
afrinic,reverse,2015-08,rr_type,_total,31069,30817,30817,1
afrinic,reverse,2015-08,sha1_signing_ds,_total,252,202,202,1
afrinic,reverse,2015-08,sha1_signing_ds,other,252,202,202,1
afrinic,reverse,2015-09,algorithm_ds,8,251,202,202,1
afrinic,reverse,2015-09,algorithm_ds,_total,251,202,202,1
afrinic,reverse,2015-09,all,all,31048,30797,30797,1
afrinic,reverse,2015-09,digest_type_ds,1,37,25,25,1
afrinic,reverse,2015-09,digest_type_ds,2,214,202,202,1
afrinic,reverse,2015-09,digest_type_ds,_total,251,202,202,1
afrinic,reverse,2015-09,rr_type,DS,251,202,202,1
afrinic,reverse,2015-09,rr_type,NS,30797,30797,30797,1
afrinic,reverse,2015-09,rr_type,_total,31048,30797,30797,1
afrinic,reverse,2015-09,sha1_signing_ds,_total,251,202,202,1
afrinic,reverse,2015-09,sha1_signing_ds,other,251,202,202,1
afrinic,reverse,2015-10,algorithm_ds,8,253,203,203,1
afrinic,reverse,2015-10,algorithm_ds,_total,253,203,203,1
afrinic,reverse,2015-10,all,all,31102,30849,30849,1
afrinic,reverse,2015-10,digest_type_ds,1,38,26,26,1
afrinic,reverse,2015-10,digest_type_ds,2,215,203,203,1
afrinic,reverse,2015-10,digest_type_ds,_total,253,203,203,1
afrinic,reverse,2015-10,rr_type,DS,253,203,203,1
afrinic,reverse,2015-10,rr_type,NS,30849,30849,30849,1
afrinic,reverse,2015-10,rr_type,_total,31102,30849,30849,1
afrinic,reverse,2015-10,sha1_signing_ds,_total,253,203,203,1
afrinic,reverse,2015-10,sha1_signing_ds,other,253,203,203,1
afrinic,reverse,2015-11,algorithm_ds,8,253,204,204,1
afrinic,reverse,2015-11,algorithm_ds,_total,253,204,204,1
afrinic,reverse,2015-11,all,all,31198,30945,30945,1
afrinic,reverse,2015-11,digest_type_ds,1,37,25,25,1
afrinic,reverse,2015-11,digest_type_ds,2,216,204,204,1
afrinic,reverse,2015-11,digest_type_ds,_total,253,204,204,1
afrinic,reverse,2015-11,rr_type,DS,253,204,204,1
afrinic,reverse,2015-11,rr_type,NS,30945,30945,30945,1
afrinic,reverse,2015-11,rr_type,_total,31198,30945,30945,1
afrinic,reverse,2015-11,sha1_signing_ds,_total,253,204,204,1
afrinic,reverse,2015-11,sha1_signing_ds,other,253,204,204,1
afrinic,reverse,2015-12,algorithm_ds,8,235,204,204,1
afrinic,reverse,2015-12,algorithm_ds,_total,235,204,204,1
afrinic,reverse,2015-12,all,all,31786,31551,31551,1
afrinic,reverse,2015-12,digest_type_ds,1,28,25,25,1
afrinic,reverse,2015-12,digest_type_ds,2,207,204,204,1
afrinic,reverse,2015-12,digest_type_ds,_total,235,204,204,1
afrinic,reverse,2015-12,rr_type,DS,235,204,204,1
afrinic,reverse,2015-12,rr_type,NS,31551,31551,31551,1
afrinic,reverse,2015-12,rr_type,_total,31786,31551,31551,1
afrinic,reverse,2015-12,sha1_signing_ds,_total,235,204,204,1
afrinic,reverse,2015-12,sha1_signing_ds,other,235,204,204,1
afrinic,reverse,2016-01,algorithm_ds,8,233,204,204,1
afrinic,reverse,2016-01,algorithm_ds,_total,233,204,204,1
afrinic,reverse,2016-01,all,all,31952,31719,31719,1
afrinic,reverse,2016-01,digest_type_ds,1,27,25,25,1
afrinic,reverse,2016-01,digest_type_ds,2,206,204,204,1
afrinic,reverse,2016-01,digest_type_ds,_total,233,204,204,1
afrinic,reverse,2016-01,rr_type,DS,233,204,204,1
afrinic,reverse,2016-01,rr_type,NS,31719,31719,31719,1
afrinic,reverse,2016-01,rr_type,_total,31952,31719,31719,1
afrinic,reverse,2016-01,sha1_signing_ds,_total,233,204,204,1
afrinic,reverse,2016-01,sha1_signing_ds,other,233,204,204,1
afrinic,reverse,2016-03,algorithm_ds,8,249,220,220,1
afrinic,reverse,2016-03,algorithm_ds,_total,249,220,220,1
afrinic,reverse,2016-03,all,all,32146,31897,31897,1
afrinic,reverse,2016-03,digest_type_ds,1,27,25,25,1
afrinic,reverse,2016-03,digest_type_ds,2,222,220,220,1
afrinic,reverse,2016-03,digest_type_ds,_total,249,220,220,1
afrinic,reverse,2016-03,rr_type,DS,249,220,220,1
afrinic,reverse,2016-03,rr_type,NS,31897,31897,31897,1
afrinic,reverse,2016-03,rr_type,_total,32146,31897,31897,1
afrinic,reverse,2016-03,sha1_signing_ds,_total,249,220,220,1
afrinic,reverse,2016-03,sha1_signing_ds,other,249,220,220,1
afrinic,reverse,2016-04,algorithm_ds,8,249,220,220,1
afrinic,reverse,2016-04,algorithm_ds,_total,249,220,220,1
afrinic,reverse,2016-04,all,all,32567,32318,32318,1
afrinic,reverse,2016-04,digest_type_ds,1,27,25,25,1
afrinic,reverse,2016-04,digest_type_ds,2,222,220,220,1
afrinic,reverse,2016-04,digest_type_ds,_total,249,220,220,1
afrinic,reverse,2016-04,rr_type,DS,249,220,220,1
afrinic,reverse,2016-04,rr_type,NS,32318,32318,32318,1
afrinic,reverse,2016-04,rr_type,_total,32567,32318,32318,1
afrinic,reverse,2016-04,sha1_signing_ds,_total,249,220,220,1
afrinic,reverse,2016-04,sha1_signing_ds,other,249,220,220,1
afrinic,reverse,2016-05,algorithm_ds,8,249,220,220,1
afrinic,reverse,2016-05,algorithm_ds,_total,249,220,220,1
afrinic,reverse,2016-05,all,all,32748,32499,32499,1
afrinic,reverse,2016-05,digest_type_ds,1,27,25,25,1
afrinic,reverse,2016-05,digest_type_ds,2,222,220,220,1
afrinic,reverse,2016-05,digest_type_ds,_total,249,220,220,1
afrinic,reverse,2016-05,rr_type,DS,249,220,220,1
afrinic,reverse,2016-05,rr_type,NS,32499,32499,32499,1
afrinic,reverse,2016-05,rr_type,_total,32748,32499,32499,1
afrinic,reverse,2016-05,sha1_signing_ds,_total,249,220,220,1
afrinic,reverse,2016-05,sha1_signing_ds,other,249,220,220,1
afrinic,reverse,2016-06,algorithm_ds,8,269,220,220,1
afrinic,reverse,2016-06,algorithm_ds,_total,269,220,220,1
afrinic,reverse,2016-06,all,all,33151,32882,32882,1
afrinic,reverse,2016-06,digest_type_ds,1,37,25,25,1
afrinic,reverse,2016-06,digest_type_ds,2,232,220,220,1
afrinic,reverse,2016-06,digest_type_ds,_total,269,220,220,1
afrinic,reverse,2016-06,rr_type,DS,269,220,220,1
afrinic,reverse,2016-06,rr_type,NS,32882,32882,32882,1
afrinic,reverse,2016-06,rr_type,_total,33151,32882,32882,1
afrinic,reverse,2016-06,sha1_signing_ds,_total,269,220,220,1
afrinic,reverse,2016-06,sha1_signing_ds,other,269,220,220,1
afrinic,reverse,2016-07,algorithm_ds,8,267,218,218,1
afrinic,reverse,2016-07,algorithm_ds,_total,267,218,218,1
afrinic,reverse,2016-07,all,all,33316,33049,33049,1
afrinic,reverse,2016-07,digest_type_ds,1,37,25,25,1
afrinic,reverse,2016-07,digest_type_ds,2,230,218,218,1
afrinic,reverse,2016-07,digest_type_ds,_total,267,218,218,1
afrinic,reverse,2016-07,rr_type,DS,267,218,218,1
afrinic,reverse,2016-07,rr_type,NS,33049,33049,33049,1
afrinic,reverse,2016-07,rr_type,_total,33316,33049,33049,1
afrinic,reverse,2016-07,sha1_signing_ds,_total,267,218,218,1
afrinic,reverse,2016-07,sha1_signing_ds,other,267,218,218,1
afrinic,reverse,2016-08,algorithm_ds,8,267,218,218,1
afrinic,reverse,2016-08,algorithm_ds,_total,267,218,218,1
afrinic,reverse,2016-08,all,all,33298,33031,33031,1
afrinic,reverse,2016-08,digest_type_ds,1,37,25,25,1
afrinic,reverse,2016-08,digest_type_ds,2,230,218,218,1
afrinic,reverse,2016-08,digest_type_ds,_total,267,218,218,1
afrinic,reverse,2016-08,rr_type,DS,267,218,218,1
afrinic,reverse,2016-08,rr_type,NS,33031,33031,33031,1
afrinic,reverse,2016-08,rr_type,_total,33298,33031,33031,1
afrinic,reverse,2016-08,sha1_signing_ds,_total,267,218,218,1
afrinic,reverse,2016-08,sha1_signing_ds,other,267,218,218,1
afrinic,reverse,2016-09,algorithm_ds,8,267,218,218,1
afrinic,reverse,2016-09,algorithm_ds,_total,267,218,218,1
afrinic,reverse,2016-09,all,all,33310,33043,33043,1
afrinic,reverse,2016-09,digest_type_ds,1,37,25,25,1
afrinic,reverse,2016-09,digest_type_ds,2,230,218,218,1
afrinic,reverse,2016-09,digest_type_ds,_total,267,218,218,1
afrinic,reverse,2016-09,rr_type,DS,267,218,218,1
afrinic,reverse,2016-09,rr_type,NS,33043,33043,33043,1
afrinic,reverse,2016-09,rr_type,_total,33310,33043,33043,1
afrinic,reverse,2016-09,sha1_signing_ds,_total,267,218,218,1
afrinic,reverse,2016-09,sha1_signing_ds,other,267,218,218,1
afrinic,reverse,2016-10,algorithm_ds,8,299,234,234,1
afrinic,reverse,2016-10,algorithm_ds,_total,299,234,234,1
afrinic,reverse,2016-10,all,all,33341,33042,33042,1
afrinic,reverse,2016-10,digest_type_ds,1,53,41,41,1
afrinic,reverse,2016-10,digest_type_ds,2,246,234,234,1
afrinic,reverse,2016-10,digest_type_ds,_total,299,234,234,1
afrinic,reverse,2016-10,rr_type,DS,299,234,234,1
afrinic,reverse,2016-10,rr_type,NS,33042,33042,33042,1
afrinic,reverse,2016-10,rr_type,_total,33341,33042,33042,1
afrinic,reverse,2016-10,sha1_signing_ds,_total,299,234,234,1
afrinic,reverse,2016-10,sha1_signing_ds,other,299,234,234,1
afrinic,reverse,2016-11,algorithm_ds,8,299,234,234,1
afrinic,reverse,2016-11,algorithm_ds,_total,299,234,234,1
afrinic,reverse,2016-11,all,all,33586,33287,33287,1
afrinic,reverse,2016-11,digest_type_ds,1,53,41,41,1
afrinic,reverse,2016-11,digest_type_ds,2,246,234,234,1
afrinic,reverse,2016-11,digest_type_ds,_total,299,234,234,1
afrinic,reverse,2016-11,rr_type,DS,299,234,234,1
afrinic,reverse,2016-11,rr_type,NS,33287,33287,33287,1
afrinic,reverse,2016-11,rr_type,_total,33586,33287,33287,1
afrinic,reverse,2016-11,sha1_signing_ds,_total,299,234,234,1
afrinic,reverse,2016-11,sha1_signing_ds,other,299,234,234,1
afrinic,reverse,2016-12,algorithm_ds,8,337,252,252,1
afrinic,reverse,2016-12,algorithm_ds,_total,337,252,252,1
afrinic,reverse,2016-12,all,all,33766,33429,33429,1
afrinic,reverse,2016-12,digest_type_ds,1,71,59,59,1
afrinic,reverse,2016-12,digest_type_ds,2,266,252,252,1
afrinic,reverse,2016-12,digest_type_ds,_total,337,252,252,1
afrinic,reverse,2016-12,rr_type,DS,337,252,252,1
afrinic,reverse,2016-12,rr_type,NS,33429,33429,33429,1
afrinic,reverse,2016-12,rr_type,_total,33766,33429,33429,1
afrinic,reverse,2016-12,sha1_signing_ds,_total,337,252,252,1
afrinic,reverse,2016-12,sha1_signing_ds,other,337,252,252,1
afrinic,reverse,2017-01,algorithm_ds,8,540,252,252,1
afrinic,reverse,2017-01,algorithm_ds,_total,540,252,252,1
afrinic,reverse,2017-01,all,all,34433,33893,33893,1
afrinic,reverse,2017-01,digest_type_ds,1,98,59,59,1
afrinic,reverse,2017-01,digest_type_ds,2,442,252,252,1
afrinic,reverse,2017-01,digest_type_ds,_total,540,252,252,1
afrinic,reverse,2017-01,rr_type,DS,540,252,252,1
afrinic,reverse,2017-01,rr_type,NS,33893,33893,33893,1
afrinic,reverse,2017-01,rr_type,_total,34433,33893,33893,1
afrinic,reverse,2017-01,sha1_signing_ds,_total,540,252,252,1
afrinic,reverse,2017-01,sha1_signing_ds,other,540,252,252,1
afrinic,reverse,2017-02,algorithm_ds,7,2,1,1,1
afrinic,reverse,2017-02,algorithm_ds,8,540,252,252,1
afrinic,reverse,2017-02,algorithm_ds,_total,542,253,253,1
afrinic,reverse,2017-02,all,all,34784,34242,34242,1
afrinic,reverse,2017-02,digest_type_ds,1,99,60,60,1
afrinic,reverse,2017-02,digest_type_ds,2,443,253,253,1
afrinic,reverse,2017-02,digest_type_ds,_total,542,253,253,1
afrinic,reverse,2017-02,rr_type,DS,542,253,253,1
afrinic,reverse,2017-02,rr_type,NS,34242,34242,34242,1
afrinic,reverse,2017-02,rr_type,_total,34784,34242,34242,1
afrinic,reverse,2017-02,sha1_signing_ds,_total,542,253,253,1
afrinic,reverse,2017-02,sha1_signing_ds,other,540,252,252,1
afrinic,reverse,2017-02,sha1_signing_ds,sha1,2,1,1,1
afrinic,reverse,2017-03,algorithm_ds,7,2,1,1,1
afrinic,reverse,2017-03,algorithm_ds,8,542,253,253,1
afrinic,reverse,2017-03,algorithm_ds,_total,544,254,254,1
afrinic,reverse,2017-03,all,all,34688,34144,34144,1
afrinic,reverse,2017-03,digest_type_ds,1,100,61,61,1
afrinic,reverse,2017-03,digest_type_ds,2,444,254,254,1
afrinic,reverse,2017-03,digest_type_ds,_total,544,254,254,1
afrinic,reverse,2017-03,rr_type,DS,544,254,254,1
afrinic,reverse,2017-03,rr_type,NS,34144,34144,34144,1
afrinic,reverse,2017-03,rr_type,_total,34688,34144,34144,1
afrinic,reverse,2017-03,sha1_signing_ds,_total,544,254,254,1
afrinic,reverse,2017-03,sha1_signing_ds,other,542,253,253,1
afrinic,reverse,2017-03,sha1_signing_ds,sha1,2,1,1,1
afrinic,reverse,2017-04,algorithm_ds,7,2,1,1,1
afrinic,reverse,2017-04,algorithm_ds,8,544,255,255,1
afrinic,reverse,2017-04,algorithm_ds,_total,546,256,256,1
afrinic,reverse,2017-04,all,all,34925,34379,34379,1
afrinic,reverse,2017-04,digest_type_ds,1,100,61,61,1
afrinic,reverse,2017-04,digest_type_ds,2,446,256,256,1
afrinic,reverse,2017-04,digest_type_ds,_total,546,256,256,1
afrinic,reverse,2017-04,rr_type,DS,546,256,256,1
afrinic,reverse,2017-04,rr_type,NS,34379,34379,34379,1
afrinic,reverse,2017-04,rr_type,_total,34925,34379,34379,1
afrinic,reverse,2017-04,sha1_signing_ds,_total,546,256,256,1
afrinic,reverse,2017-04,sha1_signing_ds,other,544,255,255,1
afrinic,reverse,2017-04,sha1_signing_ds,sha1,2,1,1,1
afrinic,reverse,2017-05,algorithm_ds,7,2,1,1,1
afrinic,reverse,2017-05,algorithm_ds,8,545,255,255,1
afrinic,reverse,2017-05,algorithm_ds,_total,547,256,256,1
afrinic,reverse,2017-05,all,all,35060,34513,34513,1
afrinic,reverse,2017-05,digest_type_ds,1,101,62,62,1
afrinic,reverse,2017-05,digest_type_ds,2,446,256,256,1
afrinic,reverse,2017-05,digest_type_ds,_total,547,256,256,1
afrinic,reverse,2017-05,rr_type,DS,547,256,256,1
afrinic,reverse,2017-05,rr_type,NS,34513,34513,34513,1
afrinic,reverse,2017-05,rr_type,_total,35060,34513,34513,1
afrinic,reverse,2017-05,sha1_signing_ds,_total,547,256,256,1
afrinic,reverse,2017-05,sha1_signing_ds,other,545,255,255,1
afrinic,reverse,2017-05,sha1_signing_ds,sha1,2,1,1,1
afrinic,reverse,2017-06,algorithm_ds,7,6,2,2,1
afrinic,reverse,2017-06,algorithm_ds,8,545,255,255,1
afrinic,reverse,2017-06,algorithm_ds,_total,551,257,257,1
afrinic,reverse,2017-06,all,all,35408,34857,34857,1
afrinic,reverse,2017-06,digest_type_ds,1,103,63,63,1
afrinic,reverse,2017-06,digest_type_ds,2,448,257,257,1
afrinic,reverse,2017-06,digest_type_ds,_total,551,257,257,1
afrinic,reverse,2017-06,rr_type,DS,551,257,257,1
afrinic,reverse,2017-06,rr_type,NS,34857,34857,34857,1
afrinic,reverse,2017-06,rr_type,_total,35408,34857,34857,1
afrinic,reverse,2017-06,sha1_signing_ds,_total,551,257,257,1
afrinic,reverse,2017-06,sha1_signing_ds,other,545,255,255,1
afrinic,reverse,2017-06,sha1_signing_ds,sha1,6,2,2,1
afrinic,reverse,2017-07,algorithm_ds,7,6,2,2,1
afrinic,reverse,2017-07,algorithm_ds,8,545,255,255,1
afrinic,reverse,2017-07,algorithm_ds,_total,551,257,257,1
afrinic,reverse,2017-07,all,all,35464,34913,34913,1
afrinic,reverse,2017-07,digest_type_ds,1,103,63,63,1
afrinic,reverse,2017-07,digest_type_ds,2,448,257,257,1
afrinic,reverse,2017-07,digest_type_ds,_total,551,257,257,1
afrinic,reverse,2017-07,rr_type,DS,551,257,257,1
afrinic,reverse,2017-07,rr_type,NS,34913,34913,34913,1
afrinic,reverse,2017-07,rr_type,_total,35464,34913,34913,1
afrinic,reverse,2017-07,sha1_signing_ds,_total,551,257,257,1
afrinic,reverse,2017-07,sha1_signing_ds,other,545,255,255,1
afrinic,reverse,2017-07,sha1_signing_ds,sha1,6,2,2,1
afrinic,reverse,2017-08,algorithm_ds,7,6,2,2,1
afrinic,reverse,2017-08,algorithm_ds,8,545,255,255,1
afrinic,reverse,2017-08,algorithm_ds,_total,551,257,257,1
afrinic,reverse,2017-08,all,all,35466,34915,34915,1
afrinic,reverse,2017-08,digest_type_ds,1,103,63,63,1
afrinic,reverse,2017-08,digest_type_ds,2,448,257,257,1
afrinic,reverse,2017-08,digest_type_ds,_total,551,257,257,1
afrinic,reverse,2017-08,rr_type,DS,551,257,257,1
afrinic,reverse,2017-08,rr_type,NS,34915,34915,34915,1
afrinic,reverse,2017-08,rr_type,_total,35466,34915,34915,1
afrinic,reverse,2017-08,sha1_signing_ds,_total,551,257,257,1
afrinic,reverse,2017-08,sha1_signing_ds,other,545,255,255,1
afrinic,reverse,2017-08,sha1_signing_ds,sha1,6,2,2,1
afrinic,reverse,2017-09,algorithm_ds,7,14,4,4,1
afrinic,reverse,2017-09,algorithm_ds,8,501,255,255,1
afrinic,reverse,2017-09,algorithm_ds,_total,515,259,259,1
afrinic,reverse,2017-09,all,all,35701,35186,35186,1
