month,source,block,kind,from_alg,to_alg,n_delegations,scale
2025-06,arin,171.45.in-addr.arpa,sign,,13,1,single delegation
2025-06,arin,172.45.in-addr.arpa,unsign,13,,1,single delegation
2025-06,arin,173.45.in-addr.arpa,unsign,8,,4,small group
2025-06,arin,178.45.in-addr.arpa,unsign,13,,2,small group
2025-06,arin,186.45.in-addr.arpa,sign,,13,1,single delegation
2025-06,arin,190.23.in-addr.arpa,sign,,13,1,single delegation
2025-06,arin,190.45.in-addr.arpa,sign,,13,4,small group
2025-06,arin,190.45.in-addr.arpa,sign,,8,1,single delegation
2025-06,arin,201.128.in-addr.arpa,sign,,13,1,single delegation
2025-06,arin,201.128.in-addr.arpa,unsign,8,,4,small group
2025-06,arin,210.198.in-addr.arpa,sign,,13,1,single delegation
2025-06,arin,228.168.in-addr.arpa,unsign,8,,4,small group
2025-06,arin,228.45.in-addr.arpa,unsign,13,,4,small group
2025-06,arin,239.45.in-addr.arpa,sign,,13,4,small group
2025-06,arin,245.207.in-addr.arpa,sign,,13,3,small group
2025-06,arin,67.in-addr.arpa,unsign,8,,4,small group
2025-06,arin,68.45.in-addr.arpa,unsign,13,,3,small group
2025-06,arin,80.170.in-addr.arpa,unsign,8,,1,single delegation
2025-06,arin,89.152.in-addr.arpa,sign,,8,1,single delegation
2025-06,arin,97.138.in-addr.arpa,sign,,8,1,single delegation
2025-06,lacnic,0.131.in-addr.arpa,sign,,8,4,small group
2025-06,lacnic,0.170.in-addr.arpa,unsign,13,,2,small group
2025-06,lacnic,137.143.in-addr.arpa,sign,,13,4,small group
2025-06,lacnic,141.192.in-addr.arpa,unsign,13,,1,single delegation
2025-06,lacnic,163.164.in-addr.arpa,sign,,13,1,single delegation
2025-06,lacnic,169.45.in-addr.arpa,sign,,8,4,small group
2025-06,lacnic,171.45.in-addr.arpa,sign,,13,1,single delegation
2025-06,lacnic,172.45.in-addr.arpa,unsign,13,,1,single delegation
2025-06,lacnic,173.45.in-addr.arpa,unsign,8,,4,small group
2025-06,lacnic,177.45.in-addr.arpa,sign,,8,2,small group
2025-06,lacnic,178.45.in-addr.arpa,unsign,13,,2,small group
2025-06,lacnic,186.45.in-addr.arpa,sign,,13,1,single delegation
2025-06,lacnic,190.45.in-addr.arpa,sign,,13,4,small group
2025-06,lacnic,190.45.in-addr.arpa,sign,,8,1,single delegation
2025-06,lacnic,191.45.in-addr.arpa,sign,,13,4,small group
2025-06,lacnic,201.128.in-addr.arpa,sign,,13,1,single delegation
2025-06,lacnic,228.168.in-addr.arpa,unsign,8,,4,small group
2025-06,lacnic,228.45.in-addr.arpa,unsign,13,,4,small group
2025-06,lacnic,239.45.in-addr.arpa,sign,,13,4,small group
