month,source,delegation,block,kind,from_alg,to_alg
2014-10,arin,0.0.0.0.0.2.0.0.0.2.6.2.ip6.arpa,0.0.0.0.2.0.0.0.2.6.2.ip6.arpa,sign,,8
2014-10,arin,251.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,27.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,67.22.198.in-addr.arpa,22.198.in-addr.arpa,unsign,5,
2014-10,arin,210.143.in-addr.arpa,143.in-addr.arpa,sign,,8
2014-10,arin,255.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,3.138.164.in-addr.arpa,138.164.in-addr.arpa,sign,,8
2014-10,arin,31.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,247.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,59.130.in-addr.arpa,130.in-addr.arpa,sign,,8
2014-10,arin,225.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,17.223.162.in-addr.arpa,223.162.in-addr.arpa,unsign,8,
2014-10,arin,104.130.in-addr.arpa,130.in-addr.arpa,sign,,8
2014-10,arin,86400,86400,unsign,"5,7,8,10",
2014-10,arin,232.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,236.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,135.76.192.in-addr.arpa,76.192.in-addr.arpa,sign,,5
2014-10,arin,0.8.b.b.4.0.6.2.ip6.arpa,8.b.b.4.0.6.2.ip6.arpa,sign,,7
2014-10,arin,111.131.in-addr.arpa,131.in-addr.arpa,sign,,5
2014-10,arin,198.89.204.in-addr.arpa,89.204.in-addr.arpa,sign,,5
2014-10,arin,19.223.162.in-addr.arpa,223.162.in-addr.arpa,unsign,8,
2014-10,arin,18.223.162.in-addr.arpa,223.162.in-addr.arpa,unsign,8,
2014-10,arin,8.9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,9.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,30.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,224.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,0.0.0.f.0.0.0.0.2.6.2.ip6.arpa,0.0.f.0.0.0.0.2.6.2.ip6.arpa,sign,,8
2014-10,arin,25.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,250.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,62.22.198.in-addr.arpa,22.198.in-addr.arpa,unsign,5,
2014-10,arin,0.5.e.0.0.0.0.0.0.2.6.2.ip6.arpa,5.e.0.0.0.0.0.0.2.6.2.ip6.arpa,sign,,8
2014-10,arin,24.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,124.160.in-addr.arpa,160.in-addr.arpa,sign,,8
2014-10,arin,238.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,0.0.0.c.a.3.0.0.0.2.6.2.ip6.arpa,0.0.c.a.3.0.0.0.2.6.2.ip6.arpa,sign,,7
2014-10,arin,38.158.in-addr.arpa,158.in-addr.arpa,sign,,8
2014-10,arin,228.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,195.18.192.in-addr.arpa,18.192.in-addr.arpa,sign,,5
2014-10,arin,0.2.0.0.0.1.6.2.ip6.arpa,2.0.0.0.1.6.2.ip6.arpa,sign,,7
2014-10,arin,213.153.192.in-addr.arpa,153.192.in-addr.arpa,sign,,5
2014-10,arin,0.e.d.0.0.0.0.0.0.2.6.2.ip6.arpa,e.d.0.0.0.0.0.0.2.6.2.ip6.arpa,sign,,8
2014-10,arin,69.197.206.in-addr.arpa,197.206.in-addr.arpa,sign,,5
2014-10,arin,50.5.192.in-addr.arpa,5.192.in-addr.arpa,sign,,8
2014-10,arin,0.f.0.0.0.0.5.0.1.0.0.2.ip6.arpa,f.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,8.3.f.f.7.0.6.2.ip6.arpa,3.f.f.7.0.6.2.ip6.arpa,sign,,5
2014-10,arin,244.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,103.83.208.in-addr.arpa,83.208.in-addr.arpa,sign,,5
2014-10,arin,253.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,0.3.0.0.0.1.6.2.ip6.arpa,3.0.0.0.1.6.2.ip6.arpa,sign,,7
2014-10,arin,2.138.164.in-addr.arpa,138.164.in-addr.arpa,sign,,8
2014-10,arin,8.e.5.0.1.0.0.2.ip6.arpa,e.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,26.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,141.70.192.in-addr.arpa,70.192.in-addr.arpa,sign,,5
2014-10,arin,241.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,16.223.162.in-addr.arpa,223.162.in-addr.arpa,unsign,8,
2014-10,arin,10800,10800,unsign,"5,7,8,10",
2014-10,arin,229.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,242.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,8.f.4.0.1.0.0.2.ip6.arpa,f.4.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,5.44.192.in-addr.arpa,44.192.in-addr.arpa,sign,,5
2014-10,arin,234.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,226.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,65.22.198.in-addr.arpa,22.198.in-addr.arpa,unsign,5,
2014-10,arin,0.5.2.f.7.0.6.2.ip6.arpa,5.2.f.7.0.6.2.ip6.arpa,sign,,7
2014-10,arin,167.68.192.in-addr.arpa,68.192.in-addr.arpa,sign,,7
2014-10,arin,29.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,1.3.0.0.0.0.5.0.1.0.0.2.ip6.arpa,3.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,0.0.0.4.9.1.0.0.0.2.6.2.ip6.arpa,0.0.4.9.1.0.0.0.2.6.2.ip6.arpa,sign,,8
2014-10,arin,177.96.192.in-addr.arpa,96.192.in-addr.arpa,sign,,8
2014-10,arin,231.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,0.0.0.b.0.5.0.6.2.ip6.arpa,0.0.b.0.5.0.6.2.ip6.arpa,sign,,7
2014-10,arin,227.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,93.134.in-addr.arpa,134.in-addr.arpa,sign,,7
2014-10,arin,233.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,1.138.164.in-addr.arpa,138.164.in-addr.arpa,sign,,8
2014-10,arin,8.5.5.f.7.0.6.2.ip6.arpa,5.5.f.7.0.6.2.ip6.arpa,sign,,8
2014-10,arin,109.41.206.in-addr.arpa,41.206.in-addr.arpa,sign,,8
2014-10,arin,5.84.192.in-addr.arpa,84.192.in-addr.arpa,sign,,5
2014-10,arin,101.83.208.in-addr.arpa,83.208.in-addr.arpa,sign,,5
2014-10,arin,245.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,235.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,64.22.198.in-addr.arpa,22.198.in-addr.arpa,unsign,5,
2014-10,arin,248.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,247.150.192.in-addr.arpa,150.192.in-addr.arpa,unsign,5,
2014-10,arin,252.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,f.3.0.0.4.0.5.0.1.0.0.2.ip6.arpa,3.0.0.4.0.5.0.1.0.0.2.ip6.arpa,sign,,8
2014-10,arin,165.68.192.in-addr.arpa,68.192.in-addr.arpa,sign,,7
2014-10,arin,64.158.in-addr.arpa,158.in-addr.arpa,sign,,8
2014-10,arin,246.131.in-addr.arpa,131.in-addr.arpa,sign,,7
2014-10,arin,6.2.0.0.4.0.5.0.1.0.0.2.ip6.arpa,2.0.0.4.0.5.0.1.0.0.2.ip6.arpa,sign,,8
2014-10,arin,137.146.192.in-addr.arpa,146.192.in-addr.arpa,sign,,10
2014-10,arin,0.0.1.4.7.0.6.2.ip6.arpa,0.1.4.7.0.6.2.ip6.arpa,sign,,8
2014-10,arin,102.83.208.in-addr.arpa,83.208.in-addr.arpa,sign,,5
2014-10,arin,237.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,0.0.0.8.f.0.0.0.0.2.6.2.ip6.arpa,0.0.8.f.0.0.0.0.2.6.2.ip6.arpa,sign,,8
2014-10,arin,1.0.0.0.0.0.5.0.1.0.0.2.ip6.arpa,0.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,88.148.in-addr.arpa,148.in-addr.arpa,sign,,8
2014-10,arin,0.138.164.in-addr.arpa,138.164.in-addr.arpa,sign,,8
2014-10,arin,246.110.65.in-addr.arpa,110.65.in-addr.arpa,sign,,8
2014-10,arin,139.54.192.in-addr.arpa,54.192.in-addr.arpa,sign,,7
2014-10,arin,0.3.0.0.0.0.5.0.1.0.0.2.ip6.arpa,3.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,4.0.0.0.0.0.5.0.1.0.0.2.ip6.arpa,0.0.0.0.0.5.0.1.0.0.2.ip6.arpa,sign,,5
2014-10,arin,96.83.208.in-addr.arpa,83.208.in-addr.arpa,sign,,5
2014-10,arin,169.68.192.in-addr.arpa,68.192.in-addr.arpa,sign,,7
2014-11,arin,246.138.in-addr.arpa,138.in-addr.arpa,sign,,8
2014-11,arin,140.51.198.in-addr.arpa,51.198.in-addr.arpa,sign,,7
2014-11,arin,219.48.192.in-addr.arpa,48.192.in-addr.arpa,sign,,5
2014-11,arin,218.48.192.in-addr.arpa,48.192.in-addr.arpa,sign,,5
2014-11,arin,16.129.in-addr.arpa,129.in-addr.arpa,sign,,8
2014-12,arin,184.219.104.in-addr.arpa,219.104.in-addr.arpa,sign,,7
2014-12,arin,56.126.149.in-addr.arpa,126.149.in-addr.arpa,sign,,8
2014-12,arin,187.219.104.in-addr.arpa,219.104.in-addr.arpa,sign,,7
2014-12,arin,186.219.104.in-addr.arpa,219.104.in-addr.arpa,sign,,7
2014-12,arin,185.219.104.in-addr.arpa,219.104.in-addr.arpa,sign,,7
2015-01,arin,79.210.162.in-addr.arpa,210.162.in-addr.arpa,sign,,5
2015-01,arin,228.105.198.in-addr.arpa,105.198.in-addr.arpa,sign,,5
2015-01,arin,224.105.198.in-addr.arpa,105.198.in-addr.arpa,sign,,5
2015-01,arin,229.105.198.in-addr.arpa,105.198.in-addr.arpa,sign,,5
2015-01,arin,78.210.162.in-addr.arpa,210.162.in-addr.arpa,sign,,5
2015-01,arin,225.105.198.in-addr.arpa,105.198.in-addr.arpa,sign,,5
2015-01,arin,0.2.0.0.0.1.6.2.ip6.arpa,2.0.0.0.1.6.2.ip6.arpa,rollover,7,"7,8"
2015-01,arin,76.210.162.in-addr.arpa,210.162.in-addr.arpa,sign,,5
2015-01,arin,77.210.162.in-addr.arpa,210.162.in-addr.arpa,sign,,5
